2021,3,12,477.91,19,,open
2021,3,13,477.91,7,,open
2021,3,13,477.85,19,,close
2021,3,14,477.85,7,,open
2021,3,14,477.8,19,,close
2021,3,15,477.8,7,,open
2021,3,15,477.78,19,,close
2021,3,16,477.78,7,,open
2021,3,16,477.75,19,,close
2021,3,17,477.75,7,,open
2021,3,17,477.71,19,,close
2021,3,18,477.71,7,,open
2021,3,18,477.67,19,,close
2021,3,19,477.67,7,,close
2021,3,19,477.66,19,,close
2021,3,20,477.66,7,,open
2021,3,20,477.6,19,,open
2021,3,21,477.6,7,,open
2021,3,21,477.55,19,,open
2021,3,22,477.55,7,,open
2021,3,22,477.5,19,,open
2021,3,23,477.5,7,,open
2021,3,23,477.45,19,,open
2021,3,24,477.45,7,,open
2021,3,24,477.42,19,,open
2021,3,25,477.42,7,,open
2021,3,25,477.4,19,,open
2021,3,26,477.4,7,,open
2021,3,26,477.34,19,,open
2021,3,27,477.34,7,8,open
2021,3,27,477.29,19,,open
2021,3,28,477.29,7,,open
2021,3,28,477.25,19,,open
2021,3,29,477.24,7,,open
2021,3,29,477.2,19,,open
2021,3,30,477.2,7,,open
2021,3,30,477.16,19,,open
2021,3,31,477.16,7,,open
2021,3,31,477.12,19,,open
2021,4,1,477.12,7,,open
2021,4,1,477.1,19,,close
2021,4,2,477.1,7,,open
2021,4,2,477.07,19,,open
2021,4,3,477.07,7,,close
2021,4,3,477.07,19,,close
2021,4,4,477.06,7,,close
2021,4,4,477.06,19,,close
2021,4,5,477.07,7,6,close
2021,4,5,477.07,19,8,close
2021,4,6,477.08,7,4,close
2021,4,6,477.08,19,6,close
2021,4,7,477.1,7,2,close
2021,4,7,477.1,19,,close
2021,4,8,477.1,7,,close
2021,4,8,477.09,19,,close
2021,4,9,477.09,7,,close
2021,4,9,477.09,19,,close
2021,4,10,477.09,7,,close
2021,4,10,477.09,19,,close
2021,4,11,477.08,7,,close
2021,4,11,477.08,19,,close
2021,4,12,477.08,7,,open
2021,4,12,477.07,19,,open
2021,4,13,477.07,7,,open
2021,4,13,477.04,19,,open
2021,4,14,477,7,,open
2021,4,14,476.95,19,,open
2021,4,15,476.9,7,,open
2021,4,15,476.85,19,,open
2021,4,16,476.8,7,,open
2021,4,16,476.75,19,,open
2021,4,17,476.75,7,,open
2021,4,17,476.71,19,,open
2021,4,18,476.69,7,8,open
2021,4,18,476.65,19,,open
2021,4,19,476.6,7,,open
2021,4,19,476.55,19,,open
2021,4,20,476.5,7,,open
2021,4,20,476.44,19,,open
2021,4,21,476.39,7,,open
2021,4,21,476.34,19,,close
2021,4,22,476.34,7,,open
2021,4,22,476.27,19,,open
2021,4,23,476.2,7,,open
2021,4,23,476.12,19,,open
2021,4,24,476.05,7,,open
2021,4,24,476,19,,open
2021,4,25,475.95,7,,open
2021,4,25,475.92,19,,open
2021,4,26,475.92,7,,open
2021,4,26,475.9,19,,open
2021,4,27,475.9,7,,open
2021,4,27,475.84,19,,open
2021,4,28,475.8,7,,open
2021,4,28,475.79,19,12,open
2021,4,29,475.79,7,,open
2021,4,29,475.79,19,,open
2021,4,30,475.79,7,,open
2021,4,30,475.79,19,,close
2021,5,1,475.76,7,,close
2021,5,1,475.76,19,,close
2021,5,2,475.76,7,,close
2021,5,2,475.75,19,5,close
2021,5,3,475.75,7,,close
2021,5,3,475.74,19,,close
2021,5,4,475.74,7,,close
2021,5,4,475.7,19,,open
2021,5,5,475.7,7,,open
2021,5,5,475.65,19,11,open
2021,5,6,475.65,7,,close
2021,5,6,475.64,19,,close
2021,5,7,475.64,7,,close
2021,5,7,475.6,19,,open
2021,5,8,475.56,7,,open
2021,5,8,475.52,19,,close
2021,5,9,475.46,7,,close
2021,5,9,475.46,19,,close
2021,5,10,475.46,7,,close
2021,5,10,475.46,19,,close
2021,5,11,475.46,7,,close
2021,5,11,475.46,19,,close
2021,5,12,475.46,7,,close
2021,5,12,475.46,19,,close
2021,5,13,475.46,7,,close
2021,5,13,475.46,19,9,close
2021,5,14,475.45,7,,close
2021,5,14,475.45,19,,close
2021,5,15,475.45,7,,close
2021,5,15,475.45,19,,close
2021,5,16,475.45,7,,close
2021,5,16,475.45,19,,close
2021,5,17,475.45,7,,close
2021,5,17,475.44,19,,close
2021,5,18,475.44,7,,close
2021,5,18,475.44,19,,close
2021,5,19,475.43,7,,close
2021,5,19,475.42,19,,close
2021,5,20,475.42,7,,close
2021,5,20,475.42,19,,close
2021,5,21,475.41,7,,close
2021,5,21,475.41,19,,close
2021,5,22,475.41,7,,close
2021,5,22,475.41,19,,close
2021,5,23,475.4,7,,close
2021,5,23,475.4,19,,close
2021,5,24,475.4,7,,close
2021,5,24,475.44,19,14,close
2021,5,25,475.44,7,6,close
2021,5,25,475.44,19,,close
2021,5,26,475.44,7,26,close
2021,5,26,475.46,19,,close
2021,5,27,475.46,7,4,close
2021,5,27,475.46,19,,close
2021,5,28,475.46,7,,close
2021,5,28,475.46,19,,close
2021,5,29,475.46,7,15,close
2021,5,29,475.46,19,,close
2021,5,30,475.46,7,,close
2021,5,30,475.45,19,,close
2021,5,31,475.45,7,,close
2021,5,31,475.45,19,,close
2021,6,1,475.45,7,,close
2021,6,1,475.45,19,,close
2021,6,2,475.45,7,,close
2021,6,2,475.44,19,,close
2021,6,3,475.44,7,,close
2021,6,3,475.44,19,,close
2021,6,4,475.44,7,,close
2021,6,4,475.25,19,,close
2021,6,5,475.32,7,,open
2021,6,5,475.14,19,,open
2021,6,6,475.23,7,8,open
2021,6,6,474.96,19,,open
2021,6,7,475.04,7,,open
2021,6,7,474.91,19,,open
2021,6,8,474.89,7,,open
2021,6,8,474.81,19,,open
2021,6,9,474.74,7,,open
2021,6,9,474.7,19,16,open
2021,6,10,474.65,7,,open
2021,6,10,474.6,19,,open
2021,6,11,474.6,7,22,open
2021,6,11,474.57,19,,open
2021,6,12,474.52,7,,open
2021,6,12,474.46,19,,open
2021,6,13,474.48,7,8,open
2021,6,13,474.38,19,,open
2021,6,14,474.31,7,,open
2021,6,14,474.26,19,6,open
2021,6,15,474.27,7,6,open
2021,6,15,474.25,19,2,open
2021,6,16,474.25,7,,open
2021,6,16,474.24,19,,close
2021,6,17,474.24,7,,close
2021,6,17,474.24,19,,close
2021,6,18,474.24,7,,close
2021,6,18,474.25,19,,close
2021,6,19,474.25,7,,close
2021,6,19,474.17,19,,open
2021,6,20,474.17,7,,open
2021,6,20,474.1,19,,open
2021,6,21,474.06,7,,open
2021,6,21,474,19,,open
2021,6,22,474,7,,open
2021,6,22,473.91,19,,open
2021,6,23,473.86,7,,open
2021,6,23,473.82,19,,open
2021,6,24,473.76,7,,open
2021,6,24,473.7,19,,open
2021,6,25,473.64,7,,open
2021,6,25,473.5,19,,open
2021,6,26,473.4,7,,open
2021,6,26,473.3,19,6,open
2021,6,27,473.2,7,,open
2021,6,27,473.1,19,,open
2021,6,28,473.05,7,,open
2021,6,28,472.98,19,,open
2021,6,29,472.99,7,,open
2021,6,29,472.93,19,,open
2021,6,30,472.91,7,,close
2021,6,30,472.92,19,13,close
2021,7,1,472.93,7,,close
2021,7,1,472.95,19,,close
2021,7,2,472.95,7,,close
2021,7,2,472.95,19,,close
2021,7,3,472.95,7,,open
2021,7,3,472.88,19,,open
2021,7,4,472.86,7,,open
2021,7,4,472.77,19,,open
2021,7,5,472.77,7,,open
2021,7,5,472.64,19,,open
2021,7,6,472.63,7,,close
2021,7,6,472.7,19,24,close
2021,7,7,472.72,7,,close
2021,7,7,472.8,19,22,close
2021,7,8,472.9,7,4,close
2021,7,8,472.91,19,5,close
2021,7,9,472.91,7,,close
2021,7,9,472.92,19,,close
2021,7,10,472.91,7,,close
2021,7,10,472.93,19,,close
2021,7,11,472.92,7,,close
2021,7,11,472.93,19,,open
2021,7,12,472.93,7,7.5,open
2021,7,12,472.88,19,,open
2021,7,13,472.86,7,,open
2021,7,13,472.83,19,,open
2021,7,14,472.83,7,,open
2021,7,14,472.72,19,,open
2021,7,15,472.66,7,,close
2021,7,15,472.66,19,4,close
2021,7,16,472.66,7,,close
2021,7,16,472.56,19,,open
2021,7,17,472.53,7,,open
2021,7,17,472.46,19,,open
2021,7,18,472.38,7,,open
2021,7,18,472.27,19,,open
2021,7,19,472.27,7,3,open
2021,7,19,472.17,19,13,open
2021,7,20,472.17,7,2,open
2021,7,20,472.23,19,35,open
2021,7,21,472.24,7,,close
2021,7,21,472.35,19,31,close
2021,7,22,472.51,7,27,close
2021,7,22,472.78,19,,close
2021,7,23,472.82,7,2,close
2021,7,23,472.88,19,,close
2021,7,24,472.99,7,13,close
2021,7,24,473.05,19,,close
2021,7,25,473.8,7,28,close
2021,7,25,473.9,19,,close
2021,7,26,474.05,7,12,close
2021,7,26,474.2,19,4,close
2021,7,27,474.29,7,,close
2021,7,27,474.35,19,2,close
2021,7,28,474.4,7,,close
2021,7,28,474.45,19,,close
2021,7,29,474.47,7,,close
2021,7,29,474.49,19,,close
2021,7,30,474.51,7,,close
2021,7,30,474.49,19,,open
2021,7,31,474.51,7,,close
2021,7,31,474.57,19,,close
2021,8,1,474.57,7,,close
2021,8,1,474.57,19,,close
2021,8,2,474.67,7,6,close
2021,8,2,474.74,19,,close
2021,8,3,474.82,7,16,close
2021,8,3,475.04,19,,close
2021,8,4,475.1,7,,close
2021,8,4,475.15,19,,close
2021,8,5,475.16,7,,close
2021,8,5,475.19,19,,close
2021,8,6,475.2,7,,close
2021,8,6,475.19,19,,open
2021,8,7,475.19,7,,open
2021,8,7,475.15,19,,open
2021,8,8,475.15,7,,open
2021,8,8,475.1,19,,open
2021,8,9,475.1,7,,open
2021,8,9,475.05,19,,open
2021,8,10,475.05,7,2,open
2021,8,10,475,19,,open
2021,8,11,475.04,7,11,close
2021,8,11,475.09,19,14,close
2021,8,12,475.12,7,13,close
2021,8,12,475.15,19,,open
2021,8,13,475.14,7,,close
2021,8,13,475.11,19,,close
2021,8,14,475.11,7,,close
2021,8,14,475.12,19,,close
2021,8,15,475.16,7,16,close
2021,8,15,475.25,19,11,close
2021,8,16,475.3,7,5,close
2021,8,16,475.4,19,4,close
2021,8,17,475.54,7,2,close
2021,8,17,475.65,19,,close
2021,8,18,475.65,7,,close
2021,8,18,475.7,19,,close
2021,8,19,475.73,7,,close
2021,8,19,475.75,19,,close
2021,8,20,475.77,7,,close
2021,8,20,475.79,19,,close
2021,8,21,475.81,7,,close
2021,8,21,475.81,19,,close
2021,8,22,475.82,7,,close
2021,8,22,475.84,19,,close
2021,8,23,475.9,7,,close
2021,8,23,475.87,19,,open
2021,8,24,475.86,7,,open
2021,8,24,475.79,19,,open
2021,8,25,475.76,7,,open
2021,8,25,475.71,19,,open
2021,8,26,475.72,7,6,open
2021,8,26,475.7,19,,open
2021,8,27,475.7,7,,close
2021,8,27,475.71,19,,close
2021,8,28,475.71,7,,close
2021,8,28,475.71,19,,close
2021,8,29,475.71,7,,close
2021,8,29,475.71,19,,close
2021,8,30,475.71,7,,close
2021,8,30,475.68,19,,open
2021,8,31,475.65,7,,open
2021,8,31,475.65,19,,open
2021,9,1,475.58,7,,open
2021,9,1,475.55,19,,open
2021,9,2,475.55,7,,open
2021,9,2,475.51,19,,open
2021,9,3,475.51,7,,open
2021,9,3,475.45,19,,open
2021,9,4,475.45,7,11,open
2021,9,4,475.53,19,,open
2021,9,5,475.51,7,,open
2021,9,5,475.36,19,,open
2021,9,6,475.36,7,,close
2021,9,6,475.36,19,,close
2021,9,7,475.36,7,,close
2021,9,7,475.39,19,23,open
2021,9,8,475.39,7,,close
2021,9,8,475.36,19,,close
2021,9,9,475.36,7,,close
2021,9,9,475.36,19,,close
2021,9,10,475.36,7,,close
2021,9,10,475.56,19,,close
2021,9,11,475.36,7,,close
2021,9,11,475.36,19,,close
2021,9,12,475.36,7,,close
2021,9,12,475.36,19,,close
2021,9,13,475.36,7,,close
2021,9,13,475.38,19,9,close
2021,9,14,475.38,7,,close
2021,9,14,475.38,19,,close
2021,9,15,475.39,7,,close
2021,9,15,475.39,19,,close
2021,9,16,475.38,7,,close
2021,9,16,475.37,19,,close
2021,9,17,475.37,7,,close
2021,9,17,475.38,19,8,close
2021,9,18,475.38,7,,close
2021,9,18,475.39,19,,close
2021,9,19,475.39,7,,close
2021,9,19,475.39,19,,close
2021,9,20,475.38,7,,close
2021,9,20,475.38,19,,close
2021,9,21,475.38,7,,close
2021,9,21,475.37,19,,close
2021,9,22,475.37,7,,close
2021,9,22,475.36,19,,close
2021,9,23,475.36,7,,close
2021,9,23,475.36,19,,close
2021,9,24,475.36,7,,close
2021,9,24,475.35,19,,close
2021,9,25,475.35,7,,close
2021,9,25,475.35,19,,close
2021,9,26,475.34,7,,close
2021,9,26,475.34,19,,close
2021,9,27,475.34,7,,close
2021,9,27,475.34,19,,close
2021,9,28,475.34,7,,close
2021,9,28,475.34,19,,close
2021,9,29,475.34,7,,close
2021,9,29,475.31,19,,close
2021,9,30,475.33,7,12,close
2021,9,30,475.34,19,,close
2021,10,1,475.34,7,,close
2021,10,1,475.34,19,,close
2021,10,2,475.34,7,,close
2021,10,2,475.35,19,,close
2021,10,3,475.34,7,17,close
2021,10,3,475.35,19,2,close
2021,10,4,475.35,7,,close
2021,10,4,475.34,19,,close
2021,10,5,475.34,7,,close
2021,10,5,475.34,19,,close
2021,10,6,475.34,7,,close
2021,10,6,475.34,19,,close
2021,10,7,475.34,7,,close
2021,10,7,475.34,19,,close
2021,10,8,475.34,7,,close
2021,10,8,475.34,19,,close
2021,10,9,475.33,7,,close
2021,10,9,475.33,19,,close
2021,10,10,475.33,7,,close
2021,10,10,475.33,19,,close
2021,10,11,475.33,7,,close
2021,10,11,475.33,19,,close
2021,10,12,475.33,7,5,close
2021,10,12,475.33,19,,close
2021,10,13,475.33,7,,close
2021,10,13,475.33,19,,close
2021,10,14,475.33,7,,close
2021,10,14,475.32,19,,close
2021,10,15,475.32,7,,close
2021,10,15,475.32,19,6,close
2021,10,16,475.31,7,,close
2021,10,16,475.31,19,,close
2021,10,17,475.31,7,,close
2021,10,17,475.31,19,,close
2021,10,18,475.31,7,,close
2021,10,18,475.3,19,,close
2021,10,19,475.3,7,,close
2021,10,19,475.3,19,,close
2021,10,20,475.3,7,,close
2021,10,20,475.3,19,,close
2021,10,21,475.29,7,,close
2021,10,21,475.31,19,,close
2021,10,22,475.34,7,16,close
2021,10,22,475.31,19,6,close
2021,10,23,475.32,7,,close
2021,10,23,475.32,19,,close
2021,10,24,475.32,7,,close
2021,10,24,475.32,19,,close
2021,10,25,475.32,7,,close
2021,10,25,475.34,19,,close
2021,10,26,475.31,7,,close
2021,10,26,475.34,19,,close
2021,10,27,475.31,7,,close
2021,10,27,475.31,19,,close
2021,10,28,475.31,7,,close
2021,10,28,475.3,19,,close
2021,10,29,475.3,7,,close
2021,10,29,475.3,19,,close
2021,10,30,475.3,7,,close
2021,10,30,475.3,19,,close
2021,10,31,475.31,7,20,close
2021,10,31,475.31,19,5,close
2021,11,1,475.32,7,,close
2021,11,1,475.32,19,6,close
2021,11,2,475.35,7,6,close
2021,11,2,475.35,19,,close
2021,11,3,475.36,7,,close
2021,11,3,475.36,19,,close
2021,11,4,475.37,7,,close
2021,11,4,475.37,19,,close
2021,11,5,475.37,7,,close
2021,11,5,475.37,19,,close
2021,11,6,475.37,7,,close
2021,11,6,475.38,19,,close
2021,11,7,475.38,7,,close
2021,11,7,475.38,19,,close
2021,11,8,475.38,7,,close
2021,11,8,475.35,19,,close
2021,11,9,475.35,7,,close
2021,11,9,475.34,19,,close
2021,11,10,475.34,7,,close
2021,11,10,475.34,19,,close
2021,11,11,475.34,7,,close
2021,11,11,475.34,19,,close
2021,11,12,475.33,7,,close
2021,11,12,475.33,19,,close
2021,11,13,475.33,7,,close
2021,11,13,475.33,19,,close
2021,11,14,475.32,7,,close
2021,11,14,475.32,19,,close
2021,11,15,475.32,7,,close
2021,11,15,475.32,19,,close
2021,11,16,475.32,7,,close
2021,11,16,475.32,19,,close
2021,11,17,475.32,7,,close
2021,11,17,475.32,19,,close
2021,11,18,475.32,7,,close
2021,11,18,475.32,19,,close
2021,11,19,475.32,7,,close
2021,11,19,475.32,19,,close
2021,11,20,475.32,7,,close
2021,11,20,475.32,19,,close
2021,11,21,475.32,7,,close
2021,11,21,475.32,19,,close
2021,11,22,475.32,7,,close
2021,11,22,475.31,19,,close
2021,11,23,475.31,7,,close
2021,11,23,475.34,19,,close
2021,11,24,475.31,7,,close
2021,11,24,475.31,19,,close
2021,11,25,475.3,7,7,close
2021,11,25,475.3,19,,close
2021,11,26,475.3,7,,close
2021,11,26,475.3,19,,close
2021,11,27,475.3,7,,close
2021,11,27,475.3,19,,close
2021,11,28,475.3,7,,close
2021,11,28,475.3,19,,close
2021,11,29,475.3,7,,close
2021,11,29,475.29,19,,close
2021,11,30,475.29,7,,close
2021,11,30,475.29,19,,close
2021,12,1,475.29,7,,close
2021,12,1,475.29,19,,close
2021,12,2,475.29,7,,close
2021,12,2,475.28,19,,close
2021,12,3,475.28,7,,close
2021,12,3,475.28,19,,close
2021,12,4,475.28,7,,close
2021,12,4,475.28,19,,close
2021,12,5,475.28,7,,close
2021,12,5,475.28,19,,close
2021,12,6,475.27,7,,close
2021,12,6,475.27,19,,close
2021,12,7,475.24,7,,close
2021,12,7,475.27,19,,close
2021,12,8,475.26,7,,close
2021,12,8,475.26,19,,close
2021,12,9,475.26,7,,close
2021,12,9,475.25,19,,close
2021,12,10,475.25,7,,close
2021,12,10,475.25,19,,close
2021,12,11,475.25,7,,close
2021,12,11,475.24,19,,close
2021,12,12,475.25,7,,close
2021,12,12,475.24,19,,close
2021,12,13,475.24,7,,close
2021,12,13,475.24,19,,close
2021,12,14,475.24,7,,close
2021,12,14,475.24,19,,close
2021,12,15,475.24,7,,close
2021,12,15,475.23,19,,close
2021,12,16,475.23,7,,close
2021,12,16,475.23,19,,close
2021,12,17,475.23,7,,close
2021,12,17,475.22,19,,close
2021,12,18,475.22,7,,close
2021,12,18,475.22,19,,close
2021,12,19,475.21,7,,close
2021,12,19,475.24,19,,close
2021,12,20,475.21,7,,close
2021,12,20,475.21,19,,close
2021,12,21,475.21,7,,close
2021,12,21,475.24,19,,close
2021,12,22,475.2,7,,close
2021,12,22,475.2,19,,close
2021,12,23,475.2,7,,close
2021,12,23,475.19,19,,close
2021,12,24,475.19,7,,close
2021,12,24,475.19,19,,close
2021,12,25,475.19,7,,close
2021,12,25,475.19,19,,close
2021,12,26,475.19,7,,close
2021,12,26,475.19,19,2,close
2021,12,27,475.18,7,,close
2021,12,27,475.18,19,,close
2021,12,28,475.18,7,,close
2021,12,28,475.18,19,,close
2021,12,29,475.18,7,,close
2021,12,29,475.18,19,,close
2021,12,30,475.18,7,,close
2021,12,30,475.17,19,,close
2021,12,31,475.17,7,,close
2021,12,31,475.17,19,,close
